user_id,idade,genero,numero_de_dependentes,ultimo_salario_informado,classificacao_de_inadimplencia,taxa_de_endividamento,atraso_superior_90_dias,atraso_30_59_dias,atraso_60_89_dias,total_de_emprestimo_por_id,score_segmentado,faixa_etaria,perfil_pagador
24954,53,M,0,4515,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
401,53,F,3,13000,Sem histórico de inadimplência,0,0,0,0,19,0,Idosos (60+),bom_pagador
32047,53,M,1,19200,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
22117,53,M,2,8449,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
1497,53,M,0,6400,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
23645,53,M,0,3834,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
26504,53,F,0,2700,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
9998,53,F,0,7544,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
33974,53,M,0,5000,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
1495,53,M,1,4250,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
27537,53,M,0,2010,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
5215,53,M,3,6583,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
32141,53,F,0,12500,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
16390,53,F,2,12200,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
25480,53,M,1,20000,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
14561,53,F,0,7880,Sem histórico de inadimplência,0,0,0,0,15,0,Idosos (60+),bom_pagador
30486,53,F,0,5000,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
10519,53,F,2,12000,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
10912,53,M,0,12000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
33032,53,M,0,3975,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
18546,53,F,0,1670,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
9120,53,M,0,6833,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
10788,53,M,1,5390,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
7845,53,M,0,5750,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
27157,53,M,0,3200,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
11007,53,M,0,5375,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
19913,53,F,0,19366,Sem histórico de inadimplência,0,0,0,0,17,0,Idosos (60+),bom_pagador
16627,53,M,5,14500,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
16646,53,F,0,3900,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
26910,53,F,2,8467,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
15563,53,M,0,13500,Sem histórico de inadimplência,0,0,0,0,17,0,Idosos (60+),bom_pagador
12562,53,M,0,4824,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
15806,53,F,2,2200,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
32149,53,M,1,9713,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
127,53,M,0,9100,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
23730,53,F,2,6500,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
1108,53,M,1,2400,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
15037,53,M,0,6200,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
977,53,M,3,10000,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
4082,53,M,0,5500,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
2115,53,M,2,5404,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
14175,53,M,2,4957,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
6416,53,F,2,6400,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
6618,53,F,0,4000,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
10195,53,M,0,14000,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
34715,53,M,1,4833,Sem histórico de inadimplência,0,0,0,0,15,0,Idosos (60+),bom_pagador
3035,53,M,1,7734,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
9160,53,M,2,8000,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
30991,53,M,4,30000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
2266,53,F,2,11397,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
20113,53,F,2,13933,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
23554,53,M,0,7000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
4672,53,M,2,6000,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
11219,53,F,1,16454,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
22760,53,M,2,12056,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
12593,53,F,2,3533,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
11199,53,F,4,10437,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
30922,53,M,1,8733,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
7530,53,F,4,9716,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
27139,53,F,2,10000,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
32468,53,M,2,6600,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
15841,53,F,1,10000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
14960,53,M,0,9123,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
23293,53,F,1,3445,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
2309,53,M,1,5300,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
1997,53,M,0,15862,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
17002,53,M,3,3589,Sem histórico de inadimplência,0,0,0,0,2,0,Idosos (60+),bom_pagador
9583,53,M,2,3450,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
27950,53,F,0,2300,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
9671,53,M,0,6500,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
13283,53,M,1,20833,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
30669,53,M,2,10000,Sem histórico de inadimplência,0,0,0,0,2,0,Idosos (60+),bom_pagador
31299,53,F,1,5604,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
9861,53,F,1,2700,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
24129,53,M,3,10000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
27174,53,M,3,11000,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
29348,53,M,1,7500,Sem histórico de inadimplência,0,0,0,0,31,0,Idosos (60+),bom_pagador
24712,53,M,0,6926,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
1889,53,M,1,13166,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
14184,53,F,0,7192,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
12595,53,M,1,11666,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
16731,53,M,4,6450,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
11837,53,M,2,8333,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
16533,53,F,0,3182,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
697,53,M,1,2826,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
27732,53,M,1,8000,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
19549,53,M,2,5651,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
350,53,F,2,7500,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
17497,53,M,0,8000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
12894,53,M,0,7115,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
3919,53,F,1,14363,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
28106,53,F,2,6700,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
199,53,F,2,6300,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
30653,53,F,2,9041,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
18468,53,M,0,4603,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
6056,53,F,2,3691,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
26818,53,F,0,20923,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
33037,53,M,0,7450,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
23999,53,F,0,5550,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
24977,53,M,4,9000,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
34233,53,F,0,12500,Sem histórico de inadimplência,0,0,0,0,16,0,Idosos (60+),bom_pagador
2903,53,M,0,5460,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
26013,53,F,2,22000,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
13519,53,F,0,6377,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
805,53,M,0,3354,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
35605,53,M,5,15000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
29885,53,M,1,5319,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
18537,53,M,0,6900,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
7727,53,M,3,6250,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
35940,53,M,0,5000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
16836,53,F,3,8540,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
21158,53,F,0,12000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
7804,53,F,3,6525,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
18162,53,M,0,9308,Sem histórico de inadimplência,0,0,0,0,21,0,Idosos (60+),bom_pagador
33768,53,M,0,7204,Sem histórico de inadimplência,0,0,0,0,2,0,Idosos (60+),bom_pagador
1701,53,F,3,3433,Sem histórico de inadimplência,0,0,0,0,19,0,Idosos (60+),bom_pagador
33262,53,M,0,3200,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
34270,53,F,0,5290,Sem histórico de inadimplência,0,0,0,0,0,0,Idosos (60+),bom_pagador
30325,53,M,0,3333,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
25521,53,F,0,7410,Sem histórico de inadimplência,0,0,0,0,15,0,Idosos (60+),bom_pagador
24707,53,M,0,6000,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
463,53,M,0,7005,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
1531,53,M,3,6375,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
28975,53,M,0,10417,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
11916,53,F,2,3600,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
13490,53,F,3,19666,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
15478,53,F,0,2300,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
30497,53,M,1,10000,Sem histórico de inadimplência,0,0,0,0,18,0,Idosos (60+),bom_pagador
26798,53,F,1,7666,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
17452,53,M,2,5800,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
33501,53,F,2,11666,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
2995,53,M,2,3983,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
1288,53,M,2,18000,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
2224,53,F,1,12000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
11533,53,F,2,17332,Sem histórico de inadimplência,0,0,0,0,22,0,Idosos (60+),bom_pagador
31589,53,M,0,10833,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
11650,53,F,0,6690,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
28151,53,M,0,13333,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
5594,53,M,0,10514,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
17579,53,F,1,4700,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
2854,53,M,2,4785,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
26322,53,M,3,9800,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
17512,53,M,1,6700,Sem histórico de inadimplência,0,0,0,0,2,0,Idosos (60+),bom_pagador
1135,53,M,2,5193,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
24861,53,F,2,9166,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
6948,53,M,0,7328,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
10233,53,F,1,10543,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
19294,53,M,1,16600,Sem histórico de inadimplência,0,0,0,0,18,0,Idosos (60+),bom_pagador
19819,53,F,0,6600,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
2350,53,F,1,4000,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
7205,53,M,1,4300,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
10280,53,M,1,13716,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
14119,53,F,1,4725,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
24025,53,M,2,7469,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
26964,53,F,3,13208,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
24854,53,M,0,4400,Sem histórico de inadimplência,0,0,0,0,2,0,Idosos (60+),bom_pagador
33417,53,M,2,12083,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
34663,53,M,0,15050,Sem histórico de inadimplência,0,0,0,0,23,0,Idosos (60+),bom_pagador
4018,53,F,0,3539,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
33432,53,M,3,4750,Sem histórico de inadimplência,0,0,0,0,19,0,Idosos (60+),bom_pagador
32983,53,M,0,4300,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
6842,53,M,2,16233,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
9857,53,M,0,4583,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
18636,53,F,0,8000,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
21393,53,F,0,9500,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
24097,53,M,0,5700,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
33765,53,M,3,15750,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
11894,53,M,0,6500,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
12488,53,M,2,5276,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
14757,53,M,3,10000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
35644,53,F,0,5833,Sem histórico de inadimplência,0,0,0,0,16,0,Idosos (60+),bom_pagador
31087,53,M,0,10000,Sem histórico de inadimplência,0,0,0,0,15,0,Idosos (60+),bom_pagador
364,53,F,0,7116,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
26570,53,F,1,8500,Sem histórico de inadimplência,0,0,0,0,18,0,Idosos (60+),bom_pagador
34408,53,M,1,9567,Sem histórico de inadimplência,0,0,0,0,22,0,Idosos (60+),bom_pagador
34729,53,M,0,10600,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
31382,53,M,1,13102,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
1616,53,F,0,5559,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
3086,53,F,1,4700,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
11191,53,M,0,14700,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
32118,53,F,0,10833,Sem histórico de inadimplência,0,0,0,0,16,0,Idosos (60+),bom_pagador
30032,53,M,1,7600,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
15814,53,M,0,2000,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
3178,53,F,0,3580,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
21341,53,F,1,2450,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
16037,53,M,0,9000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
28482,53,M,0,8420,Sem histórico de inadimplência,0,0,0,0,32,0,Idosos (60+),bom_pagador
4800,53,M,1,9200,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
27186,53,F,1,10100,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
21296,53,F,3,8544,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
21603,53,M,0,8050,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
25672,53,M,1,4000,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
11449,53,M,2,12133,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
24202,53,M,1,14600,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
16568,53,M,0,14500,Sem histórico de inadimplência,0,0,0,0,22,0,Idosos (60+),bom_pagador
5790,53,F,3,9600,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
21703,53,M,0,5000,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
17968,53,M,0,6800,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
4828,53,M,0,6543,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
35739,53,F,1,9529,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
4710,53,F,2,4600,Sem histórico de inadimplência,0,0,0,0,1,0,Idosos (60+),bom_pagador
24077,53,M,3,16667,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
6346,53,F,0,5878,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
9582,53,M,0,8750,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
23068,53,M,1,6200,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
34340,53,M,2,6610,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
27040,53,M,1,9000,Sem histórico de inadimplência,0,0,0,0,28,0,Idosos (60+),bom_pagador
13552,53,M,0,6000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
6044,53,F,1,5166,Sem histórico de inadimplência,0,0,0,0,16,0,Idosos (60+),bom_pagador
12755,53,M,0,6400,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
22438,53,F,0,5000,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
21407,53,M,0,8400,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
16575,53,M,0,5839,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
3584,53,F,1,14380,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
30482,53,M,1,2256,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
26967,53,M,3,20416,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
8449,53,M,0,7200,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
6834,53,M,0,10000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
27082,53,M,2,7100,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
14106,53,F,1,3200,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
32312,53,M,4,14500,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
26408,53,M,0,4940,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
33737,53,M,1,8685,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
32271,53,M,0,7500,Sem histórico de inadimplência,0,0,0,0,16,0,Idosos (60+),bom_pagador
16391,53,M,1,22333,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
16389,53,M,0,13000,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
9565,53,M,0,11730,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
10979,53,F,0,5000,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
2256,53,F,0,2800,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
2907,53,M,0,9220,Sem histórico de inadimplência,0,0,0,0,12,0,Idosos (60+),bom_pagador
28959,53,F,0,10075,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
13806,53,F,0,2039,Sem histórico de inadimplência,0,0,0,0,3,0,Idosos (60+),bom_pagador
34448,53,M,2,14870,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
20017,53,M,2,9826,Sem histórico de inadimplência,0,0,0,0,13,0,Idosos (60+),bom_pagador
17652,53,M,3,3167,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
18240,53,M,1,10000,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
25392,53,M,1,5833,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
5622,53,M,0,2708,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
14137,53,M,3,11250,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
21218,53,F,2,12800,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
33124,53,F,2,13550,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
29098,53,F,0,2083,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
18312,53,M,0,6400,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
17249,53,M,2,6550,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
25825,53,M,0,8127,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
29239,53,F,0,10000,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
19200,53,M,1,10075,Sem histórico de inadimplência,0,0,0,0,10,0,Idosos (60+),bom_pagador
21951,53,M,1,8000,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
1349,53,M,2,5527,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
7817,53,M,0,9500,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
34295,53,M,0,5382,Sem histórico de inadimplência,0,0,0,0,8,0,Idosos (60+),bom_pagador
6494,53,M,1,1924,Sem histórico de inadimplência,0,0,0,0,0,0,Idosos (60+),bom_pagador
9731,53,M,0,8069,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
28505,53,M,1,7866,Sem histórico de inadimplência,0,0,0,0,15,0,Idosos (60+),bom_pagador
6227,53,M,0,6816,Sem histórico de inadimplência,0,0,0,0,37,0,Idosos (60+),bom_pagador
1745,53,M,0,4166,Sem histórico de inadimplência,0,0,0,0,4,0,Idosos (60+),bom_pagador
3639,53,F,0,5001,Sem histórico de inadimplência,0,0,0,0,7,0,Idosos (60+),bom_pagador
14210,53,F,0,10624,Sem histórico de inadimplência,0,0,0,0,14,0,Idosos (60+),bom_pagador
9704,53,F,1,5000,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
11771,53,M,4,10666,Sem histórico de inadimplência,0,0,0,0,18,0,Idosos (60+),bom_pagador
30135,53,M,4,8500,Sem histórico de inadimplência,0,0,0,0,5,0,Idosos (60+),bom_pagador
19201,53,F,2,11463,Sem histórico de inadimplência,0,0,0,0,15,0,Idosos (60+),bom_pagador
21940,53,M,0,8472,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
4312,53,M,0,9642,Sem histórico de inadimplência,0,0,0,0,11,0,Idosos (60+),bom_pagador
34410,53,F,1,25167,Sem histórico de inadimplência,0,0,0,0,6,0,Idosos (60+),bom_pagador
807,53,M,2,11000,Sem histórico de inadimplência,0,0,0,0,9,0,Idosos (60+),bom_pagador
